movieCd,description
20185384,"100여 년 전통의 아름다운 초호화 호텔 타지는 오늘도 전 세계에서 온 수백 명의 사람들과 직원들로 북적인다.
 다양한 사람들이 호텔 안에서 저녁시간을 보내던 그 때 거대한 폭발음이 들리고 혼비백산한 인파가 호텔로 몰려온다.
 그리고 그들과 함께 커다란 배낭을 멘 젊은 청년 몇몇이 호텔로 들어오는데…"
20197503,"마담 블랑의 무용 아카데미에 들어가기 위해 미국에서 베를린으로 찾아온 소녀 수지
 그리고 그 곳에서 겪는 기이하고 놀라운 경험"
20197147,"춤과 노래가 멈추지 않는 행복 마을 ‘어글리 빌’에 사는 
 사랑둥이 인싸돌 ‘모씨’는 마을 바깥에 어떤 세상이 있을지 늘 궁금해한다.
 모씨는 친구 ‘어글리 독’, ‘웨이지’, ‘럭키 뱃’, ‘바보’와 함께 파이프 건너편으로 모험을 떠나기로 결심하고
 외모도 성격도 너무 완벽한 ‘퍼펙션 스쿨’의 ‘루’와 ‘맨디‘를 만나 새롭고 짜릿한 세상을 경험한다!
 퍼펙션 스쿨에서 최고의 애착 인형이 되기 위한 스파르타 수업에 몰두하던 이들은
 인형들의 숨겨진 진실을 마주하고 마는데…
 
 어글리 돌의 씽~얼롱 어드벤처가 시작된다!"
20169323,"전문적인 건축교육을 받지 못했지만, 타고난 예술성과 도전정신으로 실력을 인정받은 안도 타다오. 
 고교시절엔 복서로, 청년시절엔 건축 현장에서 치열한 나날을 보냈던 그는
 우연히 서점에서 설계도면을 본 후, 건축가의 꿈을 안고 유럽으로 향한다.
 현장에서 익힌 건축지식을 기반으로 콘크리트를 연구한 끝에
 누구도 만들 수 없는 건축물을 만들며 노출 콘크리트의 거장이 된 그의 이야기가 시작된다!"
20183096,"밤이 짧고 달이 둥근 여름이 오고 꼬마 회색 늑대의 생일도 다가온다. 꼬마 늑대는 생일 파티에 빠질 수 없는 촛불이 꽂힌 크림 케이크를 꿈꾸지만 숲에서 케이크를 찾기란 하늘의 별 따기. 하지만 숲의 친구들은 뛰어난 상상력과 사랑으로 늑대가 원하는 케이크를 준비한다. 꼬마 늑대에겐 축하를, 그의 친구들에겐 환호를!
 
 [제5회 서울국제음식영화제]"
20181877,"1995년, 공군 파일럿 시절의 기억을 잃고
 크리족 전사로 살아가던 캐럴 댄버스(브리 라슨)가 지구에 불시착한다.
 쉴드 요원 닉 퓨리(사무엘 L. 잭슨)에게 발견되어 팀을 이룬 그들은
 지구로 향하는 더 큰 위협을 감지하고
 힘을 합쳐 전쟁을 끝내야 하는데…"
20060347,"1944년 스페인, 내전은 끝났지만 숲으로 숨은 시민군은 파시스트 정권에 계속해서 저항했고 그들을 진압하기 위해 정부군이 곳곳에 배치된다.
 ‘오필리아’는 만삭의 엄마 ‘카르멘’과 함께 새아버지 ‘비달’ 대위가 있는 숲속 기지로 거처를 옮긴다.
 정부군 소속으로 냉정하고 무서운 비달 대위를 비롯해 모든 것이 낯설어 두려움을 느끼던 오필리아는 어느 날 숲속에서 숨겨진 미로를 발견한다.
 그리고 그곳에서 자신을 “산이고 숲이자 땅”이라 소개하는 기괴한 모습의 요정 ‘판’과 만난다.
 
 오필리아를 반갑게 맞이한 판은, 그녀가 지하 왕국의 공주 ‘모안나’이며 보름달이 뜨기 전까지 세 가지 임무를 끝내면 돌아갈 수 있다고 알려주면서 미래를 볼 수 있는 “선택의 책”을 건넨다.
 오필리아는 전쟁보다 더 무서운 현실 속에서 인간 세계를 떠나 지하 왕국으로 돌아가기로 결심하게 되는데…
 
 용기, 인내, 그리고 마지막 임무…
 판의 미로가 다시 열리고, 환상과 현실의 경계가 무너진다!"
20199736,"갈매기 가족의 둥지에서 자란 칼새의 새끼 ‘마누’는
 갈매기 비행 학교에서 가르치는 비행법에 적응하지 못한
 미운 아기 새가 되고 만다.
 갈매기 대장 ‘칼리프’는 열등생 ‘마누’를 둥지에서 쫓아내려 하고,
 ‘마누’는 갈매기들과 다시 가족이 되기 위해
 깃털 친구들의 도움을 받아 날기 대회 1등에 도전하기로 하는데…
 
 가족과 함께하기 위해 둥지를 탈출한 ‘마누’
 과연 미운 아기 새에서 벗어나 하늘 높이 날아 오를 수 있을까?!"
20183454,"1973년, 애나는 남편 없이 두 아이와 살고 있다. 사회복지사인 애나가 담당하던 한 여인의 아이들이 불의의 사고로 목숨을 잃자, 그녀는 이것이 ‘요로나’의 짓이라면서 애나에게도 똑같은 저주가 내릴 것이라 예언한다. 
 어느 날부터인가 울음소리가 들려오고 의문의 존재가 아이들을 위협하는데... 
   
 전 세계가 벌벌 떤 최강 물귀신, 
 요로나의 울음소리가 들리면 절대 벗어날 수 없다!"
20180825,"같은 학교 2학년 주리(김혜준)와 윤아(박세진)가 학교 옥상에서 만났다.  최근 주리의 아빠 대원(김윤석)과 윤아의 엄마 미희(김소진) 사이에 벌어진 일을 알게 된 두 사람. 이 상황이 커지는 것을 막고 싶은 주리는 어떻게든 엄마 영주(염정아) 몰래 수습해보려 하지만 윤아는 어른들 일에는 관심 없다며 엮이지 않으려 한다.  그 때, 떨어진 주리의 핸드폰을 뺏어든 윤아는 영주의 전화를 받아  그 동안 감춰왔던 엄청난 비밀을 폭로해 버리고, 이를 본 주리는 멘붕에 빠지게 되는데…   폭풍 같은 사건을 마주한 두 가족의 이야기가 시작된다."
20198982,"전라도 어느 섬마을, 기강과 기순 남매의 엄니 ‘순옥’(김해숙) 깡다구 하나는 알아주는 순옥의 사고뭉치 아들 ‘기강’(손호준)  “엄니, 두고 보소. 내가 어떤 놈이 돼서 돌아오는지” 집을 나간 기강은 무모한 성공만을 꿈꾸다, 결국 범죄자로 전락해 사형을 선고 받게 된다.  정부는 엄정한 법집행을 이유로 사형집행을 발표하고, 언제 죽을지 모른다는 불안과 공포로 자포자기한 기강에게 평생 까막눈으로 살아온 엄니의 생애 첫 편지가 도착하는데…… “세상이 아무리 욕해도… 나는 너를 사랑한다. 난 니 엄니께”"
19990220,"세계적인 스타이자 지구상에서 가장 아름다운 여자 ‘애나 스콧’
 런던의 노팅 힐에서 여행 전문 서점을 운영하는 남자 ‘윌리엄 태커’
 아주 평범한 사랑을 기다리는 그녀와 너무 특별한 사랑이 두려운 그의 
 꿈 같은 로맨스가 다시, 시작된다! 여기 노팅 힐에서…"
20176103,"커다란 달이 유난히 낮게 뜬 어느 날, 
 죽은 자들이 깨어난다.
 커피, 와인, 와이파이를 찾아 동네를 누비며 
 사람들을 공격하기 시작하는 좀비들.
 
 이제 마을의 평화는 경찰 클리프(빌 머레이)와 로니(아담 드라이버), 민디(클로에 세비니) 
 그리고 장의사 젤다(틸다 스윈튼)에게 달려있다."
20198104,"이것은 실화다, 
 그는 역사상 가장 비밀스러운 권력자였으므로 
 혹은 실화에 가까운 이야기다. 
 
 대기업의 CEO에서 펜타곤 수장을 거쳐 
 미국 부통령까지 오른 딕 체니(크리스찬 베일). 
 재임 시절, 보이지 않는 이면에서 그가 내린 결정들은 세계의 흐름을 바꿔 놓았고 
 뒤바뀐 역사는 다시는 회복될 수 없는 시간에 묻혀버렸다. 
 
 이제 그가 바꾼 글로벌한 역사의 변곡점들을 추적한다."
20185406,"'헬보이' 자신이 소속된 B.P.R.D의 임무로
 영국의 한 비밀 단체의 괴수 사냥을 도우러 갔지만 되려 공격을 당하고,
 곧 영국에서 어마어마한 일이 벌어지고 있다는 것을 알게 된다.
 서기 517년, 아서왕에게 패하고 몸이 6조각으로 나뉘어 봉인된 '블러드 퀸'을 다시 부활시켜
 인류를 파멸시키려는 초자연적 빌런들에 의해 영국은 물론 전 세계가 위험에 빠지게 된다.
 헬보이는 이들에 맞서 인류를 위험으로부터 구해야만 하는데…
 
 * B.P.R.D(Bureau of Paranormal Research & Defense): 초자연 현상 연구 방위국"
20182501,회사 주차장에서 납치 당한 여자(강예원)가 자신을 조여오는 감시를 피해 필사의 탈주를 감행하는 공포 스릴러
20198844,"평범한 주부 ‘라일리’(제니퍼 가너)는 딸의 10번째 생일날
 마약 조직원들의 총격에 눈앞에서 남편과 딸을 잃는다.
 충격에서 깨어난 ‘라일리’는 증인석에서 범인을 지목하지만, 부패한 판사는 이들을 풀어준다.
 
 5년 후, 총격 사건과 연관 있는 인물들이 하나 둘씩 살해당하고
 언론과 경찰은 거액의 돈과 함께 사라진 ‘라일리’를 범인으로 지목하는데…"
20196244,"솔로몬의 지혜, 헤라클레스의 힘, 아틀라스의 체력, 제우스의 권능, 아킬레스의 용기, 머큐리의 스피드까지
 우연히 슈퍼 파워를 얻게 된 소년. 자신의 능력을 깨닫고 악당을 물리치는 슈퍼히어로로 다시 태어난다!
 
 주문을 외쳐라, ‘샤잠’!"
20185352,"우리는 누구인가?
 엄마, 아빠, 딸, 아들
 그리고 다시
 엄마, 아빠, 딸, 아들…"
20197423,"갑작스런 사고로 딸 엘리를 잃은 크리드(제이슨 클락)는 죽은 것이 살아 돌아온다는 애완동물 공동묘지에 딸을 묻게 되고, 어딘가 다른 모습으로 돌아온 엘리는 무시무시한 공포의 대상이 되어 가족들의 숨통을 조여오는데……"
20183773,"내가 좋아하는 사람이 
 날 좋아할 확률은 얼마나 될까?
 ♥
 A반 남신 ‘장즈수’와
 처음 본 순간 KISS한 F반 ‘위안샹친’!
 수학처럼 안 풀려도 절대 포기할 수 없는
 확률 0% 멀고도 용감한 짝사랑 일대기"
20198403,"접근 금지
 허그 금지
 키스 금지
 이 로맨스 성공할 수 있을까?
 
 같은 병을 가진 사람끼리 6피트 이하 접근해서도, 접촉도 해선 안되는
 CF(낭포성 섬유증)를 가진 ‘스텔라’와 ‘윌’
 
 첫눈에 반한 두 사람은 서로를 위해 안전거리를 유지하려고 하지만 그럴수록 더욱 빠져든다.
 
 손을 잡을 수도 키스를 할 수도 없는 그들은
 병 때문에 지켜야 했던 6피트에서 1피트 더 가까워지는 걸 선택하고
 처음으로 용기를 내 병원 밖 데이트를 결심한다.
 
 그러나 갑자기 숨을 쉬지 못하는 ‘스텔라’.
 ‘윌’은 그녀를 살리기 위해 안전거리를 어기게 되는데…"
20196025,"몸보다 훨씬 큰 귀를 가지고 태어나, 뒤뚱거리는 모습으로 서커스단의 웃음거리가 된 ‘덤보’.
 어느 날 왕년의 서커스 스타 ‘홀트(콜린 파렐)’와 그의 아이들, 밀리와 조가 ’덤보’가 하늘을 날 수 있다는 것을 알게 되고, 유능한 사업가 ‘반데비어(마이클 키튼)’가 ‘덤보’를 스타로 만들기 위해 접근한다.
 매력적인 공중 곡예사 ‘콜레트(에바 그린)’와 함께 하늘을 날게 된 ‘덤보’는 그의 친구들과 함께 환상적인 쇼를 둘러싼 어둠의 비밀을 발견하게 되는데…"
20197092,"75세 조남봉과 71세 이매자는 치매 부부입니다 결혼 45년차, 몸도 마음도 닮아진 부부는  이제 세상에 단 둘만 있는 것처럼 삽니다 매일 기억이 흐릿해지지만, 먹고 사느라  잊었던 로망은 점점 더 선명해집니다  “올 것이 왔다 싶으니까 아무렇지도 않아요”"
20198146,"프랑스 생 소뵈르 작은 마을의 소녀 콜레트
 바람둥이 소설 편집자 윌리와 사랑에 빠져 파리에 왔지만 기대만큼 행복하지 않다
 파리의 콧대 높은 사교계와 화려하기만 한 물랑루즈에 지쳐갈 무렵
 경제적 어려움에 처한 윌리의 부탁으로 자신의 경험을 녹인 소설을 쓰게 된다
 
 콜레트의 소설은 남편의 이름으로 출판되어 베스트셀러에 오르고
 급기야 소설 속 주인공 이름을 딴 브랜드까지 런칭,
 모든 상품들을 완판시키며 신드롬을 일으킨다
 패션, 헤어스타일까지 유행을 이끌며 최고의 인플루언서가 되지만
 모든 성공과 명예는 남편 윌리에게 돌아간다
 남편 뒤에 숨어있던 콜레트는 용기를 내어 자신의 존재를 드러내기로 결심하는데…
 
 더 이상 사랑을 위해 희생하지 않고,
 남들의 시선을 위해 치장하지 않기로 결심한 콜레트!
 그녀가 이제, 진짜 세상으로 당당히 걸어 나온다!"
20197846,"뒷돈은 챙기고, 비리는 눈감고, 범죄는 사주하는 악질경찰 조필호(이선균), 급하게 목돈이 필요했던 그는 경찰 압수창고를 털 계획을 세운다. 그러나 사건 당일 밤, 조필호의 사주를 받아 창고에 들어간 한기철(정가람)이 의문의 폭발사고로 죽게 되고, 필호는 유일한 용의자로 지목된다. 설상가상 거대기업의 불법 비자금 자료까지 타버려 검찰의 수사선상에도 오른다. 위기에서 벗어나기 위해 사건을 쫓던 중, 폭발사건의 증거를 가진 고등학생 미나(전소니)와 엮이게 되고 빙산의 일각에 불과한 거대한 음모와 마주치게 되는데……   나쁜 놈 위, 더 나쁜 놈이 지배하는 세상 과연 그는 모든 것을 전복시킬 반격에 성공할 수 있을까?"
20175407,"아들의 사고로 정치 인생 최악의 위기를 맞게 된 남자     청렴한 도덕성으로 시민들의 뜨거운 지지를 받으며 차기 도지사로 주목받고 있는 도의원 구명회(한석규), 어느 날 아들이 교통사고를 내고 이를 은폐한 사실을 알게 된다. 신망받는 자신의 정치 인생이 무엇보다 중요했던 그는 아들을 자수시킨다.     목숨 같은 아들이 죽고 진실을 쫓는 아버지     오직 아들만이 세상의 전부인 유중식(설경구)은 지체 장애 아들 부남을 위해서라면 못할 것이 없다. 자신의 모든 것인 아들이 갑자기 교통사고를 당해 싸늘한 시체로 돌아오자 절망에 빠진다.  사고 당일 아들의 행적을 이해할 수 없고, 함께 있다 자취를 감춘 며느리 최련화(천우희)를 찾기 위해 경찰에 도움을 청하지만 그의 말을 들어주는 사람은 없다. 아들의 죽음 너머에 드리운 비밀을 밝히기 위해 중식은 홀로 사고를 파헤치기 시작한다.     사건 당일 비밀을 거머쥔 채 사라진 여자     한편 그날 밤 사고의 진실을 유일하게 알고 있는 최련화, 부남과 함께 있다 연기처럼 사라져버린 그녀에게는 아무도 알지 못하는, 알아서도 안 될 진실이 숨겨져 있는데…     그날의 사고로 모든 것은 시작되었다!"
20166301,"Chapter1. 예상 밖의 삐그덕 결혼 20년 차에도 식을 줄 모르는 사랑을 나누는 뜨거운 부부 준호(박희순)와 유미(진경), 그러나 이들의 두 자녀 아들 철원(장성범)과 딸 경주(윤보라)는 성인이 되었지만 뜻밖의 신체적 문제로 사랑을 하는 것이 세상 어렵다.  Chapter2. 삐그덕 쿵이 멈췄다! 늦둥이 막내딸 진해(이고은)에게는 매일 밤 부모의 침실에서 들려오는 소리 ‘삐그덕 쿵’이 ‘가족의 행복전선 이상무’를 알리는 신호였다. 그러던 어느 날, 옆집에 아빠의 친구라는 예쁜 아줌마 미희(황우슬혜)가 이사를 오고  엄마의 불 같은 오해(!)가 시작되는데. 그날 밤부터 ‘삐그덕 쿵’ 소리가 멈추고 가족의 행복발전소 가동이 멈췄다!  매일 사랑하고 영원히 사랑하고 싶었던 ‘로맨틱 가족’에게 닥친 최대의 위기! 가족의 행복을 찾기 위한 막내딸 진해의 대단한 작전이 시작된다!"
20197483,"100년 전, 소녀들이 대한독립을 위해 세상에 맞서기 시작했다.
 우리가 기억해야 할 그 시절 모든 소녀들의 이름,
 그녀들이 남긴 그날의 가장 생생한 기록!"
20197283,"거액의 상금이 걸린 방탈출 게임에 초대된 6명의 사람들.
 성별, 연령, 출신도 모두 다른 이들은 오직 초대장만을 가지고
 세계 최고의 방탈출 게임 회사 ‘미노스’에 모인다.
 
 하지만 초대자는 나타나지 않고, 예고도 없이 시작되는 게임.
 불태워 죽일 듯이 순식간에 방안의 온도가 상승하고
 6명의 참가자는 탈출하기 위해 단서를 찾기 시작한다.
 
 죽음의 공포 속에서 아슬아슬하게 다음 방으로 넘어간 참가자들은
 오븐 룸, 아이스 룸, 업사이드다운 룸, 포이즌 룸, 일루전 룸, 크러쉬 룸을 거치며
 이것이 평범한 게임이 아니란 걸 알게 되는데…"
20197356,"평생 가족에게 잘못만 저질렀던 가장의 후회
 자신의 잘못을 되돌리기 위한 마지막 선택
 새로운 인생이 그를 기다리는데…"
20198603,"10년 만에 후유키시에서 시작된 [성배전쟁]은 이 전쟁의 3대 가문인 마토 가문의 당주 마토 조켄의 참전으로 인하여 일그러지고, 뒤틀리고, 어긋나 버렸다.
 마스터로서 싸움에 가담한 에미야 시로도 부상을 입고 서번트인 세이버마저 잃어버렸지만, 그는 마토 사쿠라를 지키기 위해 싸움에서 물러나지 않는다. 하지만 그녀 또한 마술사의 숙명에 사로잡히는데..."
20197617,"평화로운 마을을 습격한 하이에나들은
 마을의 식량을 빼앗고 사바의 엄마와 마을 사람들을 가두어 버린다.
 사바는 전설 속 영웅을 찾기로 결심하고
 숲을 지키는 늑대 영웅 리키와 함께 모험을 떠난다.
 모험 중, 저주에 걸린 마법 원정대를 만나게 된 사바와 리키.
 이들은 힘을 합쳐 마법사를 찾아 가야만 하는데…
 한편, 악당 대왕 원숭이 조지맘과 부하들은
 이들을 막기 위해 거대한 전쟁을 일으키려 한다.
 
 과연 사바와 마법 원정대는 무사히 마을을 구해낼 수 있을까?"
20184574,"1962년 미국, 입담과 주먹만 믿고 살아가던 토니 발레롱가(비고 모텐슨)는 교양과 우아함 그 자체인
 천재 피아니스트 돈 셜리(마허샬라 알리) 박사의 운전기사 면접을 보게 된다.
 
 백악관에도 초청되는 등 미국 전역에서 콘서트 요청을 받으며 명성을 떨치고 있는 돈 셜리는
 위험하기로 소문난 미국 남부 투어 공연을 떠나기로 결심하고,
 투어 기간 동안 자신의 보디가드 겸 운전기사로 토니를 고용한다.
 
 거친 인생을 살아온 토니 발레롱가와 교양과 기품을 지키며 살아온 돈 셜리 박사.
 생각, 행동, 말투, 취향까지 달라도 너무 다른 두 사람은
 그들을 위한 여행안내서 ‘그린북’에 의존해 특별한 남부 투어를 시작하는데…"
20196601,"1919년 3.1 만세운동 후 세평도 안 되는 서대문 감옥 8호실 속, 영혼만은 누구보다 자유로웠던 유관순과 8호실 여성들의 1년의 이야기."
20182530,"불철주야 달리고 구르지만 실적은 바닥, 급기야 해체 위기를 맞는 마약반! 더 이상 물러설 곳이 없는 팀의 맏형 고반장은 국제 범죄조직의 국내 마약 밀반입 정황을 포착하고 장형사, 마형사, 영호, 재훈까지 4명의 팀원들과 함께 잠복 수사에 나선다. 마약반은 24시간 감시를 위해 범죄조직의 아지트 앞 치킨집을 인수해 위장 창업을 하게 되고, 뜻밖의 절대미각을 지닌 마형사의 숨은 재능으로 치킨집은 일약 맛집으로 입소문이 나기 시작한다. 수사는 뒷전, 치킨장사로 눈코 뜰 새 없이 바빠진 마약반에게 어느 날 절호의 기회가 찾아오는데…  범인을 잡을 것인가, 닭을 잡을 것인가!"
20185881,"“목격자가 있어. 자폐아야”  신념은 잠시 접어두고 현실을 위해 속물이 되기로 마음먹은 민변 출신의 대형 로펌 변호사 ‘순호’(정우성). 파트너 변호사로 승진할 수 있는 큰 기회가 걸린 사건의 변호사로 지목되자  살인 용의자의 무죄를 입증하기 위해  유일한 목격자인 자폐 소녀 ‘지우’(김향기)를 증인으로 세우려 한다.  “아저씨도 나를 이용할 겁니까?”  자기만의 세계에 빠져 의사소통이 어려운 ‘지우’. ‘순호’는 사건 당일 목격한 것을 묻기 위해 ‘지우’를 찾아가지만, 제대로 된 인사조차 나누지 못한다. 하지만 그날의 이야기를 듣기 위해 지우에게 다가가려 노력하는 ‘순호’,  시간이 흐를수록 조금씩 ‘지우’에 대해 이해하게 되지만 이제 두 사람은 법정에서 변호사와 증인으로 마주해야 하는데…  마음을 여는 순간,  진실이 눈앞에 다가왔다"
20177539,"한 시골 마을에서 쌍둥이 자매가 태어난다.  온전치 못한 다리로 태어난 ‘금화’(이재인)와 모두가 오래 살지 못할 것이라고 했던 언니 ‘그것’.  하지만 그들은 올해로 16살이 되었다.   신흥 종교 비리를 찾아내는 종교문제연구소 ‘박목사’(이정재)는   사슴동산이라는 새로운 종교 단체를 조사 중이다.  영월 터널에서 여중생이 사체로 발견되는 사건이 발생하고  이를 쫓던 경찰과 우연히 사슴동산에서 마주친 박목사는 이번 건이 심상치 않음을 직감한다.   하지만 진실이 밝혀지기 전 터널 사건의 용의자는 자살하고,  그가 죽기 전 마지막으로 만난 실체를 알 수 없는 정비공 ‘나한’(박정민)과  16년 전 태어난 쌍둥이 동생 금화의 존재까지  사슴동산에 대해 파고들수록 박목사는 점점 더 많은 미스터리와 마주하게 되는데…!  그것이 태어나고 모든 사건이 시작되었다"
20196723,"사라진 꿀벌 여왕 ‘마가렛’을 찾아, 왕국의 평화를 지켜라!
 특별 파티를 앞둔 숲속왕국, 그런데 꿀벌 여왕 ‘마가렛’이 사라졌다?
 귀뚜라미 마술사와 친구들은 사건을 해결하기 위해 나서는데… 
 과연 왕국의 평화를 되찾을 수 있을까?"
20180937,"절대 권력을 지닌 히스테릭한 영국의 여왕 ‘앤’(올리비아 콜맨).
 여왕의 오랜 친구이자 권력의 실세 ‘사라 제닝스’(레이첼 와이즈)와 
 신분 상승을 노리는 몰락한 귀족 가문 출신의 욕망 하녀 
 ‘애비게일 힐’(엠마 스톤)은 여왕의 총애를 받기 위해 
 수단과 방법을 가리지 않고 발버둥치기 시작하는데…"
20177282,"못생긴 고양이 분장 전문 파티 플래너 ‘리노’는 
 소심한 성격에 되는 일 하나 없는 불만 가득 청년.
 
 하루하루 무기력하게 살아가던 중
 우연히 광고를 보고 찾아간 마법사 ‘돈 레옹’에게
 자신의 인생을 변화시켜 줄 것을 요청하지만
 마법사의 실수로 진짜 고양이로 변하게 된다.
 
 귀엽고 커다란 고양이의 모습에
 난생 처음으로 사람들의 관심을 한 몸에 받지만,
 얼마 안 가 인생 최대의 위기를 맞게 되는데…
 
 과연 ‘리노’는 위기를 극복하고
 원래의 모습으로 돌아갈 수 있을까?"
20176442,"일제강점기, 일본에서는 조선의 민족의식을 꺾고 그들의 지배력을 과시하기 위해 전조선자전차대회를 개최한다.  하지만 일본 최고의 선수들을 제치고 조선인 최초로 우승을 차지한 엄복동의 등장으로 일본의 계략은 실패로 돌아가고,   계속되는 무패행진으로 ‘민족 영웅’으로 떠오른 그의 존재에 조선 전역은 들끓기 시작한다.   때맞춰 애국단의 활약까지 거세지자 위기감을 느낀 일본은 엄복동의 우승을 막고 조선인들의 사기를 꺾기 위해 최후의 자전차 대회를 개최하는데...   일제강점기, 그 어느 때보다 뜨거웠던 한일전이 시작된다!"
20195743,"새어머니와 두 언니들의 구박에도 늘 씩씩하고 당찬 신데렐라는 왕궁 무도회에 가보고 싶다는 생쥐 친구들의 소원을 들어주기 위해 무도회 참석을 결정하지만 누더기 옷 때문에 고민에 빠지고 꼬꼬마 마법사 크리스탈을 찾아가 도움을 청한다.
 이에 마법사 크리스탈은 신데렐라를 아름답게 치장하고, 생쥐 친구들을 화려한 황금 마차를 모는 멋진 말들로 변신시키는데…
 화려한 폭죽과 함께 시작된 왕궁 무도회.
 모두의 시선을 한눈에 사로잡을 만큼 우아하고 아름다운 여인으로 변신한 신데렐라는 왕자와 춤을 추며 무도회를 빛낸다.
 그러던 중 휴식을 위해 무도회장에서 잠시 벗어나 있던 신데렐라는 우연히 진짜 왕자는 마녀의 주문에 걸려 있고, 이 왕자를 구하기 위해서는 요정의 책에 전해 내려오는 전설 속 마법 반지가 필요하다는 사실을 알게 된다.
 진짜 왕자를 구하기 위해 무시무시한 괴물과 위험이 가득한 마법의 숲으로 환상적인 모험을 시작하는 신데렐라와 친구들.
 
 신데렐라와 친구들은 과연 위험천만한 그곳에서 사악한 마녀의 방해를 물리치고, 전설 속 마법 반지를 찾아 진짜 왕자를 구할 수 있을까?"
20195791,"재산을 물려받기 위해서는 결혼을 꼭 해야만 하는 ‘성석’(김동욱) 엄마와 세 오빠의 결혼 압박에서 벗어나 나만의 인생을 찾고 싶은 ‘해주’(고성희) 부모님의 등쌀에 못 이겨 나간 맞선 자리에서 만나게 된 둘은  각자의 목적을 달성하기 위해 딱! 3년간만 결혼하는 ‘척’하기로 계약한다   하지만 두 사람의 결혼 준비가 진행될수록 방해꾼들은 늘어만 가고, 넘어야 할 산이 한두 개가 아닌데…   결혼하는 척, 같이 사는 척, 딱! 3년만 하는 척! 척! 과연 두 사람의 ‘하는 척’은 성공할 수 있을까?"
20186261,"영원한 친구 히컵과 투슬리스의 활약으로
 사람과 드래곤이 공존하며 평화롭게 살아가는 버크섬.
 새로운 드래곤 ‘라이트 퓨어리’를 쫓아간 투슬리스를 찾다가
 히컵은 누구도 찾지 못했던 드래곤의 파라다이스 ‘히든월드’를 우연히 발견하게 된다.
 하지만 평화도 잠시, 역대 최악의 드래곤 헌터 그리멜의 등장으로
 드래곤들의 안전과 버크섬의 평화까지 위협받기 시작하는데…"
20188282,"모두가 갈망하는 공중도시와 그들을 위해 존재하는 고철도시로 나누어진 26세기.
 고철 더미 속 모든 기억을 잃은 채 깨어난 알리타는 마음 따뜻한 의사 이도의 보살핌으로 새로운 삶을 시작한다. 
 이도는 사이보그인 알리타에게 특별한 과거의 비밀과 영혼이 존재한다는 사실을 깨닫고
 미스터리한 과거로부터 그녀를 지키고자 한다. 
 한편, 새로운 친구 휴고는 알리타가 위험한 고철도시를 헤쳐나갈 수 있는 방법과 함께 기억을 되찾도록 돕는다.
 
 알리타가 자신의 과거에 다가 갈수록 도시를 지배하는 악랄한 세력들이 그녀를 노리며 제거하려고 하고   
 자신이 착취와 약탈의 고철도시를 구할 수 있는 열쇠임을 깨닫게 된 알리타는
 사랑하는 가족과 친구, 새로운 세상을 위해 통제된 세상의 무시무시한 적들과 맞서게 되는데…"
20195915,절대 끝나지 않는 생일에 또다시 갇혀버린 트리와 더 강력하게 돌아온 베이비의 끝내주는 호러테이닝 무비
20020222,"해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다. 마법이라면 질색을 하는 페투니아 이모(피오나 쇼 분)와 버논 이모부(리차드 그리피스 분)의 구박도 그렇지만, 무엇보다 속상한 건 단짝이었던 론 위즐리(루퍼트 그린트 분)와 헤르미온느 그레인저(엠마 왓슨 분)가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것.  그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다. 호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것. 도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다. 그러나 도비와 더즐리 가족의 방해에도 불구, 해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출, 따뜻한 가족애가 넘치는 론 위즐리의 집으로 간다.  개학을 앞두고 학교에 가는 날, 론과 해리는 뭔가의 방해로 9와 3/4 승강장에 못 들어가는 바람에 개학식에 지각할 위기에 처한다. 결국 하늘을 나는 자동차 포드 앵글리아를 타고 천신만고끝에 학교에 도착했으나 공교롭게도 차가 학교 선생님들이 소중히 여기는 '커다란 버드나무' 위에 불시착하는 바람에 화가 난 스네이프 교수로부터 퇴학 경고를 받게 된다. 한편 1학년 때 해리가 보여준 영웅적인 활약상은 학교 전체에 소문이 나고, 그 덕에 해리는 원치 않는 관심의 초점이 된다. 론의 여동생 지니, 사진작가 지망생 콜린 크리비 등의 신입생과 어둠의 마법 방어술을 가르치는 신임 교수 질데로이 록허트가 새롭게 해리포터의 팬이 된다.  남의 시선 끌기를 좋아하는 잘난척하는 성격 탓에 주변에서 따돌림 당하는 록허트 교수는 해리와 친해지고 싶어 안달하지만, 그 역시 학교에서 일어나는 무서운 사건에 대해 뾰족한 설명을 못해준다. 모든 이목은 해리에게 집중되고, 결국 급우들은 해리를 의심하기에 이른다. 물론 론과 헤르미온느, 그리고 수수께끼의 일기장에 마음을 뺏긴 론의 동생 지니만은 끝까지 해리를 믿는다.  자신을 믿는 친구들을 실망시킬 수는 없는 법. 해리는 -도움을 준다며 되려 걸리적 대는 록허트 교수가 다소 방해가 되긴 하지만- 어둠의 세력과 맞서 싸울 결심을 하는데.."
